date,open,high,low,close,adj_close,volume
"Apr 11, 2022",333.60,333.60,333.60,333.60,315.82,-
"Apr 8, 2022",339.32,339.32,339.32,339.32,321.23,-
"Apr 7, 2022",340.21,340.21,340.21,340.21,322.07,-
"Apr 6, 2022",338.72,338.72,338.72,338.72,320.66,-
"Apr 5, 2022",342.05,342.05,342.05,342.05,323.82,-
"Apr 4, 2022",346.33,346.33,346.33,346.33,327.87,-
"Apr 1, 2022",343.55,343.55,343.55,343.55,325.24,-
"Mar 31, 2022",342.39,342.39,342.39,342.39,324.14,-
"Mar 30, 2022",347.80,347.80,347.80,347.80,329.26,-
"Mar 29, 2022",349.95,349.95,349.95,349.95,331.29,-
"Mar 28, 2022",345.73,345.73,345.73,345.73,327.30,-
"Mar 25, 2022",343.29,343.29,343.29,343.29,324.99,-
"Mar 24, 2022",341.54,341.54,341.54,341.54,323.33,-
"Mar 23, 2022",336.69,336.69,336.69,336.69,318.74,-
"Mar 22, 2022",340.86,340.86,340.86,340.86,322.69,-
"Mar 21, 2022",337.06,337.06,337.06,337.06,319.09,-
"Mar 18, 2022",337.18,337.18,337.18,337.18,319.21,-
"Mar 17, 2022",333.30,333.30,333.30,333.30,315.53,-
"Mar 16, 2022",329.22,329.22,329.22,329.22,311.67,-
"Mar 15, 2022",322.01,322.01,322.01,322.01,304.84,-
"Mar 14, 2022",315.26,315.26,315.26,315.26,298.45,-
"Mar 11, 2022",317.56,317.56,317.56,317.56,300.63,-
"Mar 10, 2022",321.69,321.69,321.69,321.69,304.54,-
"Mar 9, 2022",323.04,323.04,323.04,323.04,305.82,-
"Mar 8, 2022",314.91,314.91,314.91,314.91,298.12,-
"Mar 7, 2022",317.19,317.19,317.19,317.19,300.28,-
"Mar 4, 2022",326.83,326.83,326.83,326.83,309.41,-
"Mar 3, 2022",329.40,329.40,329.40,329.40,311.84,-
"Mar 2, 2022",331.10,331.10,331.10,331.10,313.45,-
"Mar 1, 2022",325.04,325.04,325.04,325.04,307.71,-
"Feb 28, 2022",330.13,330.13,330.13,330.13,312.53,-
"Feb 25, 2022",330.90,330.90,330.90,330.90,313.26,-
"Feb 24, 2022",323.65,323.65,323.65,323.65,306.40,-
"Feb 23, 2022",318.89,318.89,318.89,318.89,301.89,-
"Feb 22, 2022",324.85,324.85,324.85,324.85,307.53,-
"Feb 18, 2022",328.18,328.18,328.18,328.18,310.69,-
"Feb 17, 2022",330.50,330.50,330.50,330.50,312.88,-
"Feb 16, 2022",337.60,337.60,337.60,337.60,319.60,-
"Feb 15, 2022",337.26,337.26,337.26,337.26,319.28,-
"Feb 14, 2022",331.98,331.98,331.98,331.98,314.28,-
"Feb 11, 2022",333.24,333.24,333.24,333.24,315.48,-
"Feb 10, 2022",339.67,339.67,339.67,339.67,321.56,-
"Feb 9, 2022",345.85,345.85,345.85,345.85,327.41,-
"Feb 8, 2022",340.87,340.87,340.87,340.87,322.70,-
"Feb 7, 2022",338.03,338.03,338.03,338.03,320.01,-
"Feb 4, 2022",339.28,339.28,339.28,339.28,321.19,-
"Feb 3, 2022",337.50,337.50,337.50,337.50,319.51,-
"Feb 2, 2022",345.89,345.89,345.89,345.89,327.45,-
"Feb 1, 2022",342.66,342.66,342.66,342.66,324.39,-
"Jan 31, 2022",340.32,340.32,340.32,340.32,322.18,-
"Jan 28, 2022",334.02,334.02,334.02,334.02,316.21,-
"Jan 27, 2022",326.06,326.06,326.06,326.06,308.68,-
"Jan 26, 2022",327.78,327.78,327.78,327.78,310.31,-
"Jan 25, 2022",328.28,328.28,328.28,328.28,310.78,-
"Jan 24, 2022",332.30,332.30,332.30,332.30,314.59,-
"Jan 21, 2022",331.37,331.37,331.37,331.37,313.71,-
"Jan 20, 2022",337.79,337.79,337.79,337.79,319.78,-
"Jan 19, 2022",341.53,341.53,341.53,341.53,323.32,-
"Jan 18, 2022",344.87,344.87,344.87,344.87,326.49,-
"Jan 14, 2022",351.31,351.31,351.31,351.31,332.58,-
"Jan 13, 2022",351.02,351.02,351.02,351.02,332.31,-
"Jan 12, 2022",356.06,356.06,356.06,356.06,337.08,-
"Jan 11, 2022",355.05,355.05,355.05,355.05,336.12,-
"Jan 10, 2022",351.84,351.84,351.84,351.84,333.08,-
"Jan 7, 2022",352.34,352.34,352.34,352.34,333.56,-
"Jan 6, 2022",353.72,353.72,353.72,353.72,334.86,-
"Jan 5, 2022",354.04,354.04,354.04,354.04,335.17,-
"Jan 4, 2022",361.00,361.00,361.00,361.00,341.76,-
"Jan 3, 2022",361.20,361.20,361.20,361.20,341.95,-
"Dec 31, 2021",358.92,358.92,358.92,358.92,339.79,-
"Dec 30, 2021",359.85,359.85,359.85,359.85,340.67,-
"Dec 29, 2021",360.90,360.90,360.90,360.90,341.66,-
"Dec 28, 2021",4.954 Dividend,,,,,
"Dec 28, 2021",360.39,360.39,360.39,360.39,341.18,-
"Dec 28, 2021",4.95 Capital Gains,,,,,
"Dec 27, 2021",370.67,370.67,370.67,370.67,341.54,-
"Dec 23, 2021",365.60,365.60,365.60,365.60,336.86,-
"Dec 22, 2021",363.38,363.38,363.38,363.38,334.82,-
"Dec 21, 2021",359.63,359.63,359.63,359.63,331.36,-
"Dec 20, 2021",353.38,353.38,353.38,353.38,325.60,-
"Dec 17, 2021",357.44,357.44,357.44,357.44,329.35,-
"Dec 16, 2021",361.14,361.14,361.14,361.14,332.75,-
"Dec 15, 2021",364.31,364.31,364.31,364.31,335.68,-
"Dec 14, 2021",358.45,358.45,358.45,358.45,330.28,-
"Dec 13, 2021",361.10,361.10,361.10,361.10,332.72,-
"Dec 10, 2021",364.42,364.42,364.42,364.42,335.78,-
"Dec 9, 2021",360.96,360.96,360.96,360.96,332.59,-
"Dec 8, 2021",363.52,363.52,363.52,363.52,334.95,-
"Dec 7, 2021",362.40,362.40,362.40,362.40,333.92,-
"Dec 6, 2021",355.06,355.06,355.06,355.06,327.15,-
"Dec 3, 2021",350.94,350.94,350.94,350.94,323.36,-
"Dec 2, 2021",353.91,353.91,353.91,353.91,326.09,-
"Dec 1, 2021",348.91,348.91,348.91,348.91,321.49,-
"Nov 30, 2021",353.07,353.07,353.07,353.07,325.32,-
"Nov 29, 2021",359.83,359.83,359.83,359.83,331.55,-
"Nov 26, 2021",355.15,355.15,355.15,355.15,327.23,-
"Nov 24, 2021",363.38,363.38,363.38,363.38,334.82,-
"Nov 23, 2021",362.53,362.53,362.53,362.53,334.03,-
"Nov 22, 2021",361.92,361.92,361.92,361.92,333.47,-
"Nov 19, 2021",363.05,363.05,363.05,363.05,334.51,-
"Nov 18, 2021",363.54,363.54,363.54,363.54,334.97,-
"Nov 17, 2021",362.30,362.30,362.30,362.30,333.82,-
"Nov 16, 2021",363.16,363.16,363.16,363.16,334.62,-
"Nov 15, 2021",361.75,361.75,361.75,361.75,333.32,-
"Nov 12, 2021",361.74,361.74,361.74,361.74,333.31,-
"Nov 11, 2021",359.11,359.11,359.11,359.11,330.88,-
"Nov 10, 2021",358.92,358.92,358.92,358.92,330.71,-
"Nov 9, 2021",361.81,361.81,361.81,361.81,333.37,-
"Nov 8, 2021",363.05,363.05,363.05,363.05,334.51,-
"Nov 5, 2021",362.72,362.72,362.72,362.72,334.21,-
"Nov 4, 2021",361.34,361.34,361.34,361.34,332.94,-
"Nov 3, 2021",359.79,359.79,359.79,359.79,331.51,-
"Nov 2, 2021",357.48,357.48,357.48,357.48,329.38,-
"Nov 1, 2021",356.17,356.17,356.17,356.17,328.17,-
"Oct 29, 2021",355.53,355.53,355.53,355.53,327.59,-
"Oct 28, 2021",354.79,354.79,354.79,354.79,326.90,-
"Oct 27, 2021",351.33,351.33,351.33,351.33,323.72,-
"Oct 26, 2021",353.10,353.10,353.10,353.10,325.35,-
"Oct 25, 2021",352.47,352.47,352.47,352.47,324.77,-
"Oct 22, 2021",350.80,350.80,350.80,350.80,323.23,-
"Oct 21, 2021",351.17,351.17,351.17,351.17,323.57,-
"Oct 20, 2021",350.11,350.11,350.11,350.11,322.59,-
"Oct 19, 2021",348.83,348.83,348.83,348.83,321.41,-
"Oct 18, 2021",346.26,346.26,346.26,346.26,319.04,-
"Oct 15, 2021",345.10,345.10,345.10,345.10,317.97,-
"Oct 14, 2021",342.54,342.54,342.54,342.54,315.62,-
"Oct 13, 2021",336.79,336.79,336.79,336.79,310.32,-
"Oct 12, 2021",335.76,335.76,335.76,335.76,309.37,-
"Oct 11, 2021",336.58,336.58,336.58,336.58,310.12,-
"Oct 8, 2021",338.91,338.91,338.91,338.91,312.27,-
"Oct 7, 2021",339.55,339.55,339.55,339.55,312.86,-
"Oct 6, 2021",336.67,336.67,336.67,336.67,310.21,-
"Oct 5, 2021",335.29,335.29,335.29,335.29,308.94,-
"Oct 4, 2021",331.77,331.77,331.77,331.77,305.69,-
"Oct 1, 2021",336.10,336.10,336.10,336.10,309.68,-
"Sep 30, 2021",332.27,332.27,332.27,332.27,306.15,-
"Sep 29, 2021",336.26,336.26,336.26,336.26,309.83,-
"Sep 28, 2021",335.70,335.70,335.70,335.70,309.31,-
"Sep 27, 2021",342.66,342.66,342.66,342.66,315.73,-
"Sep 24, 2021",343.60,343.60,343.60,343.60,316.59,-
"Sep 23, 2021",343.10,343.10,343.10,343.10,316.13,-
"Sep 22, 2021",338.96,338.96,338.96,338.96,312.32,-
"Sep 21, 2021",335.76,335.76,335.76,335.76,309.37,-
"Sep 20, 2021",336.03,336.03,336.03,336.03,309.62,-
"Sep 17, 2021",341.80,341.80,341.80,341.80,314.93,-
"Sep 16, 2021",344.94,344.94,344.94,344.94,317.83,-
"Sep 15, 2021",345.47,345.47,345.47,345.47,318.32,-
"Sep 14, 2021",342.57,342.57,342.57,342.57,315.64,-
"Sep 13, 2021",344.47,344.47,344.47,344.47,317.39,-
"Sep 10, 2021",343.68,343.68,343.68,343.68,316.67,-
"Sep 9, 2021",346.33,346.33,346.33,346.33,319.11,-
"Sep 8, 2021",347.90,347.90,347.90,347.90,320.55,-
"Sep 7, 2021",348.35,348.35,348.35,348.35,320.97,-
"Sep 3, 2021",349.54,349.54,349.54,349.54,322.07,-
"Sep 2, 2021",349.64,349.64,349.64,349.64,322.16,-
"Sep 1, 2021",348.60,348.60,348.60,348.60,321.20,-
"Aug 31, 2021",348.47,348.47,348.47,348.47,321.08,-
"Aug 30, 2021",348.90,348.90,348.90,348.90,321.48,-
"Aug 27, 2021",347.38,347.38,347.38,347.38,320.08,-
"Aug 26, 2021",344.34,344.34,344.34,344.34,317.27,-
"Aug 25, 2021",346.34,346.34,346.34,346.34,319.12,-
"Aug 24, 2021",345.58,345.58,345.58,345.58,318.42,-
"Aug 23, 2021",345.06,345.06,345.06,345.06,317.94,-
"Aug 20, 2021",342.12,342.12,342.12,342.12,315.23,-
"Aug 19, 2021",339.35,339.35,339.35,339.35,312.68,-
"Aug 18, 2021",338.89,338.89,338.89,338.89,312.25,-
"Aug 17, 2021",342.52,342.52,342.52,342.52,315.60,-
"Aug 16, 2021",344.94,344.94,344.94,344.94,317.83,-
"Aug 13, 2021",344.03,344.03,344.03,344.03,316.99,-
"Aug 12, 2021",343.46,343.46,343.46,343.46,316.46,-
"Aug 11, 2021",342.37,342.37,342.37,342.37,315.46,-
"Aug 10, 2021",341.51,341.51,341.51,341.51,314.67,-
"Aug 9, 2021",341.17,341.17,341.17,341.17,314.35,-
"Aug 6, 2021",341.47,341.47,341.47,341.47,314.63,-
"Aug 5, 2021",340.86,340.86,340.86,340.86,314.07,-
"Aug 4, 2021",338.81,338.81,338.81,338.81,312.18,-
"Aug 3, 2021",340.39,340.39,340.39,340.39,313.64,-
"Aug 2, 2021",337.57,337.57,337.57,337.57,311.04,-
"Jul 30, 2021",338.20,338.20,338.20,338.20,311.62,-
"Jul 29, 2021",340.00,340.00,340.00,340.00,313.28,-
"Jul 28, 2021",338.54,338.54,338.54,338.54,311.93,-
"Jul 27, 2021",338.60,338.60,338.60,338.60,311.99,-
"Jul 26, 2021",340.20,340.20,340.20,340.20,313.46,-
"Jul 23, 2021",339.39,339.39,339.39,339.39,312.71,-
"Jul 22, 2021",335.97,335.97,335.97,335.97,309.56,-
"Jul 21, 2021",335.28,335.28,335.28,335.28,308.93,-
"Jul 20, 2021",332.54,332.54,332.54,332.54,306.40,-
"Jul 19, 2021",327.58,327.58,327.58,327.58,301.83,-
"Jul 16, 2021",332.85,332.85,332.85,332.85,306.69,-
"Jul 15, 2021",335.38,335.38,335.38,335.38,309.02,-
"Jul 14, 2021",336.47,336.47,336.47,336.47,310.02,-
"Jul 13, 2021",336.04,336.04,336.04,336.04,309.63,-
"Jul 12, 2021",337.23,337.23,337.23,337.23,310.72,-
"Jul 9, 2021",336.06,336.06,336.06,336.06,309.65,-
"Jul 8, 2021",332.33,332.33,332.33,332.33,306.21,-
"Jul 7, 2021",335.13,335.13,335.13,335.13,308.79,-
"Jul 6, 2021",334.00,334.00,334.00,334.00,307.75,-
"Jul 2, 2021",334.67,334.67,334.67,334.67,308.36,-
"Jul 1, 2021",332.13,332.13,332.13,332.13,306.02,-
"Jun 30, 2021",330.38,330.38,330.38,330.38,304.41,-
"Jun 29, 2021",329.93,329.93,329.93,329.93,304.00,-
"Jun 28, 2021",329.80,329.80,329.80,329.80,303.88,-
"Jun 25, 2021",329.05,329.05,329.05,329.05,303.19,-
"Jun 24, 2021",327.95,327.95,327.95,327.95,302.17,-
"Jun 23, 2021",326.04,326.04,326.04,326.04,300.41,-
"Jun 22, 2021",326.39,326.39,326.39,326.39,300.74,-
"Jun 21, 2021",324.72,324.72,324.72,324.72,299.20,-
"Jun 18, 2021",320.23,320.23,320.23,320.23,295.06,-
"Jun 17, 2021",324.47,324.47,324.47,324.47,298.97,-
"Jun 16, 2021",324.61,324.61,324.61,324.61,299.10,-
"Jun 15, 2021",326.36,326.36,326.36,326.36,300.71,-
"Jun 14, 2021",327.01,327.01,327.01,327.01,301.31,-
"Jun 11, 2021",326.33,326.33,326.33,326.33,300.68,-
"Jun 10, 2021",325.70,325.70,325.70,325.70,300.10,-
"Jun 9, 2021",324.19,324.19,324.19,324.19,298.71,-
"Jun 8, 2021",324.75,324.75,324.75,324.75,299.22,-
"Jun 7, 2021",324.70,324.70,324.70,324.70,299.18,-
"Jun 4, 2021",324.95,324.95,324.95,324.95,299.41,-
"Jun 3, 2021",322.11,322.11,322.11,322.11,296.79,-
"Jun 2, 2021",323.23,323.23,323.23,323.23,297.82,-
"Jun 1, 2021",322.72,322.72,322.72,322.72,297.35,-
"May 28, 2021",322.88,322.88,322.88,322.88,297.50,-
"May 27, 2021",322.59,322.59,322.59,322.59,297.23,-
"May 26, 2021",322.19,322.19,322.19,322.19,296.87,-
"May 25, 2021",321.59,321.59,321.59,321.59,296.31,-
"May 24, 2021",322.26,322.26,322.26,322.26,296.93,-
"May 21, 2021",319.08,319.08,319.08,319.08,294.00,-
"May 20, 2021",319.31,319.31,319.31,319.31,294.21,-
"May 19, 2021",315.96,315.96,315.96,315.96,291.13,-
"May 18, 2021",316.85,316.85,316.85,316.85,291.95,-
"May 17, 2021",319.53,319.53,319.53,319.53,294.41,-
"May 14, 2021",320.34,320.34,320.34,320.34,295.16,-
"May 13, 2021",315.61,315.61,315.61,315.61,290.80,-
"May 12, 2021",311.77,311.77,311.77,311.77,287.26,-
"May 11, 2021",318.52,318.52,318.52,318.52,293.48,-
"May 10, 2021",321.31,321.31,321.31,321.31,296.05,-
"May 7, 2021",324.69,324.69,324.69,324.69,299.17,-
"May 6, 2021",322.26,322.26,322.26,322.26,296.93,-
"May 5, 2021",319.61,319.61,319.61,319.61,294.49,-
"May 4, 2021",319.37,319.37,319.37,319.37,294.27,-
"May 3, 2021",321.50,321.50,321.50,321.50,296.23,-
"Apr 30, 2021",320.62,320.62,320.62,320.62,295.42,-
"Apr 29, 2021",322.92,322.92,322.92,322.92,297.54,-
"Apr 28, 2021",320.74,320.74,320.74,320.74,295.53,-
"Apr 27, 2021",321.01,321.01,321.01,321.01,295.78,-
"Apr 26, 2021",321.06,321.06,321.06,321.06,295.82,-
"Apr 23, 2021",320.50,320.50,320.50,320.50,295.31,-
"Apr 22, 2021",317.04,317.04,317.04,317.04,292.12,-
"Apr 21, 2021",319.94,319.94,319.94,319.94,294.79,-
"Apr 20, 2021",317.04,317.04,317.04,317.04,292.12,-
"Apr 19, 2021",319.16,319.16,319.16,319.16,294.07,-
"Apr 16, 2021",320.86,320.86,320.86,320.86,295.64,-
"Apr 15, 2021",319.71,319.71,319.71,319.71,294.58,-
"Apr 14, 2021",316.20,316.20,316.20,316.20,291.35,-
"Apr 13, 2021",317.46,317.46,317.46,317.46,292.51,-
"Apr 12, 2021",316.42,316.42,316.42,316.42,291.55,-
"Apr 9, 2021",316.48,316.48,316.48,316.48,291.60,-
"Apr 8, 2021",314.05,314.05,314.05,314.05,289.37,-
"Apr 7, 2021",312.66,312.66,312.66,312.66,288.08,-
"Apr 6, 2021",312.20,312.20,312.20,312.20,287.66,-
"Apr 5, 2021",312.49,312.49,312.49,312.49,287.93,-
"Apr 1, 2021",308.01,308.01,308.01,308.01,283.80,-
"Mar 31, 2021",304.43,304.43,304.43,304.43,280.50,-
"Mar 30, 2021",303.29,303.29,303.29,303.29,279.45,-
"Mar 29, 2021",304.22,304.22,304.22,304.22,280.31,-
"Mar 26, 2021",304.49,304.49,304.49,304.49,280.56,-
"Mar 25, 2021",299.51,299.51,299.51,299.51,275.97,-
"Mar 24, 2021",297.96,297.96,297.96,297.96,274.54,-
"Mar 23, 2021",299.58,299.58,299.58,299.58,276.03,-
"Mar 22, 2021",301.85,301.85,301.85,301.85,278.12,-
"Mar 19, 2021",299.74,299.74,299.74,299.74,276.18,-
"Mar 18, 2021",299.89,299.89,299.89,299.89,276.32,-
"Mar 17, 2021",304.40,304.40,304.40,304.40,280.47,-
"Mar 16, 2021",303.52,303.52,303.52,303.52,279.66,-
"Mar 15, 2021",303.98,303.98,303.98,303.98,280.09,-
"Mar 12, 2021",302.02,302.02,302.02,302.02,278.28,-
"Mar 11, 2021",301.64,301.64,301.64,301.64,277.93,-
"Mar 10, 2021",298.52,298.52,298.52,298.52,275.06,-
"Mar 9, 2021",296.71,296.71,296.71,296.71,273.39,-
"Mar 8, 2021",292.54,292.54,292.54,292.54,269.55,-
"Mar 5, 2021",294.14,294.14,294.14,294.14,271.02,-
"Mar 4, 2021",288.45,288.45,288.45,288.45,265.78,-
"Mar 3, 2021",292.32,292.32,292.32,292.32,269.34,-
"Mar 2, 2021",296.16,296.16,296.16,296.16,272.88,-
"Mar 1, 2021",298.58,298.58,298.58,298.58,275.11,-
"Feb 26, 2021",291.64,291.64,291.64,291.64,268.72,-
"Feb 25, 2021",293.00,293.00,293.00,293.00,269.97,-
"Feb 24, 2021",300.27,300.27,300.27,300.27,276.67,-
"Feb 23, 2021",296.98,296.98,296.98,296.98,273.64,-
"Feb 22, 2021",296.61,296.61,296.61,296.61,273.30,-
"Feb 19, 2021",298.90,298.90,298.90,298.90,275.41,-
"Feb 18, 2021",299.44,299.44,299.44,299.44,275.90,-
"Feb 17, 2021",300.76,300.76,300.76,300.76,277.12,-
"Feb 16, 2021",300.80,300.80,300.80,300.80,277.16,-
"Feb 12, 2021",300.94,300.94,300.94,300.94,277.29,-
"Feb 11, 2021",299.52,299.52,299.52,299.52,275.98,-
"Feb 10, 2021",298.96,298.96,298.96,298.96,275.46,-
"Feb 9, 2021",299.06,299.06,299.06,299.06,275.55,-
"Feb 8, 2021",299.35,299.35,299.35,299.35,275.82,-
"Feb 5, 2021",297.17,297.17,297.17,297.17,273.81,-
"Feb 4, 2021",295.99,295.99,295.99,295.99,272.73,-
"Feb 3, 2021",292.79,292.79,292.79,292.79,269.78,-
"Feb 2, 2021",292.47,292.47,292.47,292.47,269.48,-
"Feb 1, 2021",288.46,288.46,288.46,288.46,265.79,-
"Jan 29, 2021",284.00,284.00,284.00,284.00,261.68,-
"Jan 28, 2021",289.54,289.54,289.54,289.54,266.78,-
"Jan 27, 2021",286.71,286.71,286.71,286.71,264.17,-
"Jan 26, 2021",294.27,294.27,294.27,294.27,271.14,-
"Jan 25, 2021",294.71,294.71,294.71,294.71,271.55,-
"Jan 22, 2021",293.64,293.64,293.64,293.64,270.56,-
"Jan 21, 2021",294.53,294.53,294.53,294.53,271.38,-
"Jan 20, 2021",294.42,294.42,294.42,294.42,271.28,-
"Jan 19, 2021",290.40,290.40,290.40,290.40,267.57,-
"Jan 15, 2021",288.05,288.05,288.05,288.05,265.41,-
"Jan 14, 2021",290.14,290.14,290.14,290.14,267.33,-
"Jan 13, 2021",291.21,291.21,291.21,291.21,268.32,-
"Jan 12, 2021",290.54,290.54,290.54,290.54,267.70,-
"Jan 11, 2021",290.43,290.43,290.43,290.43,267.60,-
"Jan 8, 2021",292.33,292.33,292.33,292.33,269.35,-
"Jan 7, 2021",290.70,290.70,290.70,290.70,267.85,-
"Jan 6, 2021",286.41,286.41,286.41,286.41,263.90,-
"Jan 5, 2021",284.78,284.78,284.78,284.78,262.40,-
"Jan 4, 2021",282.75,282.75,282.75,282.75,260.53,-
"Dec 31, 2020",286.97,286.97,286.97,286.97,264.41,-
"Dec 30, 2020",285.11,285.11,285.11,285.11,262.70,-
"Dec 29, 2020",4.548 Dividend,,,,,
"Dec 29, 2020",284.70,284.70,284.70,284.70,262.32,-
"Dec 29, 2020",0.80 Capital Gains,,,,,
"Dec 28, 2020",290.70,290.70,290.70,290.70,262.92,-
"Dec 24, 2020",288.19,288.19,288.19,288.19,260.65,-
"Dec 23, 2020",287.15,287.15,287.15,287.15,259.71,-
"Dec 22, 2020",286.93,286.93,286.93,286.93,259.51,-
"Dec 21, 2020",287.51,287.51,287.51,287.51,260.04,-
"Dec 18, 2020",288.64,288.64,288.64,288.64,261.06,-
"Dec 17, 2020",289.62,289.62,289.62,289.62,261.95,-
"Dec 16, 2020",287.96,287.96,287.96,287.96,260.45,-
"Dec 15, 2020",287.44,287.44,287.44,287.44,259.98,-
"Dec 14, 2020",283.78,283.78,283.78,283.78,256.67,-
"Dec 11, 2020",284.94,284.94,284.94,284.94,257.71,-
"Dec 10, 2020",285.29,285.29,285.29,285.29,258.03,-
"Dec 9, 2020",285.64,285.64,285.64,285.64,258.35,-
"Dec 8, 2020",287.91,287.91,287.91,287.91,260.40,-
"Dec 7, 2020",287.10,287.10,287.10,287.10,259.67,-
"Dec 4, 2020",287.66,287.66,287.66,287.66,260.17,-
"Dec 3, 2020",285.13,285.13,285.13,285.13,257.89,-
"Dec 2, 2020",285.25,285.25,285.25,285.25,257.99,-
"Dec 1, 2020",284.71,284.71,284.71,284.71,257.51,-
"Nov 30, 2020",281.54,281.54,281.54,281.54,254.64,-
"Nov 27, 2020",282.79,282.79,282.79,282.79,255.77,-
"Nov 25, 2020",282.11,282.11,282.11,282.11,255.15,-
"Nov 24, 2020",282.55,282.55,282.55,282.55,255.55,-
"Nov 23, 2020",278.05,278.05,278.05,278.05,251.48,-
"Nov 20, 2020",276.47,276.47,276.47,276.47,250.05,-
"Nov 19, 2020",278.36,278.36,278.36,278.36,251.76,-
"Nov 18, 2020",277.24,277.24,277.24,277.24,250.75,-
"Nov 17, 2020",280.43,280.43,280.43,280.43,253.64,-
"Nov 16, 2020",281.74,281.74,281.74,281.74,254.82,-
"Nov 13, 2020",278.50,278.50,278.50,278.50,251.89,-
"Nov 12, 2020",274.74,274.74,274.74,274.74,248.49,-
"Nov 11, 2020",277.46,277.46,277.46,277.46,250.95,-
"Nov 10, 2020",275.35,275.35,275.35,275.35,249.04,-
"Nov 9, 2020",275.70,275.70,275.70,275.70,249.36,-
"Nov 6, 2020",272.49,272.49,272.49,272.49,246.45,-
"Nov 5, 2020",272.54,272.54,272.54,272.54,246.50,-
"Nov 4, 2020",267.30,267.30,267.30,267.30,241.76,-
"Nov 3, 2020",261.55,261.55,261.55,261.55,236.56,-
"Nov 2, 2020",256.99,256.99,256.99,256.99,232.44,-
"Oct 30, 2020",253.87,253.87,253.87,253.87,229.61,-
"Oct 29, 2020",256.96,256.96,256.96,256.96,232.41,-
"Oct 28, 2020",253.90,253.90,253.90,253.90,229.64,-
"Oct 27, 2020",263.18,263.18,263.18,263.18,238.03,-
"Oct 26, 2020",263.97,263.97,263.97,263.97,238.75,-
"Oct 23, 2020",268.96,268.96,268.96,268.96,243.26,-
"Oct 22, 2020",268.05,268.05,268.05,268.05,242.44,-
"Oct 21, 2020",266.64,266.64,266.64,266.64,241.16,-
"Oct 20, 2020",267.21,267.21,267.21,267.21,241.68,-
"Oct 19, 2020",265.95,265.95,265.95,265.95,240.54,-
"Oct 16, 2020",270.34,270.34,270.34,270.34,244.51,-
"Oct 15, 2020",270.32,270.32,270.32,270.32,244.49,-
"Oct 14, 2020",270.72,270.72,270.72,270.72,244.85,-
"Oct 13, 2020",272.51,272.51,272.51,272.51,246.47,-
"Oct 12, 2020",274.24,274.24,274.24,274.24,248.04,-
"Oct 9, 2020",269.82,269.82,269.82,269.82,244.04,-
"Oct 8, 2020",267.45,267.45,267.45,267.45,241.90,-
"Oct 7, 2020",265.24,265.24,265.24,265.24,239.90,-
"Oct 6, 2020",260.72,260.72,260.72,260.72,235.81,-
"Oct 5, 2020",264.39,264.39,264.39,264.39,239.13,-
"Oct 2, 2020",259.71,259.71,259.71,259.71,234.90,-
"Oct 1, 2020",262.21,262.21,262.21,262.21,237.16,-
"Sep 30, 2020",260.81,260.81,260.81,260.81,235.89,-
"Sep 29, 2020",258.69,258.69,258.69,258.69,233.97,-
"Sep 28, 2020",259.90,259.90,259.90,259.90,235.07,-
"Sep 25, 2020",255.77,255.77,255.77,255.77,231.33,-
"Sep 24, 2020",251.76,251.76,251.76,251.76,227.70,-
"Sep 23, 2020",251.01,251.01,251.01,251.01,227.03,-
"Sep 22, 2020",257.04,257.04,257.04,257.04,232.48,-
"Sep 21, 2020",254.40,254.40,254.40,254.40,230.09,-
"Sep 18, 2020",257.37,257.37,257.37,257.37,232.78,-
"Sep 17, 2020",260.27,260.27,260.27,260.27,235.40,-
"Sep 16, 2020",262.47,262.47,262.47,262.47,237.39,-
"Sep 15, 2020",263.68,263.68,263.68,263.68,238.49,-
"Sep 14, 2020",262.29,262.29,262.29,262.29,237.23,-
"Sep 11, 2020",258.92,258.92,258.92,258.92,234.18,-
"Sep 10, 2020",258.79,258.79,258.79,258.79,234.06,-
"Sep 9, 2020",263.40,263.40,263.40,263.40,238.23,-
"Sep 8, 2020",258.19,258.19,258.19,258.19,233.52,-
"Sep 4, 2020",265.51,265.51,265.51,265.51,240.14,-
"Sep 3, 2020",267.73,267.73,267.73,267.73,242.15,-
"Sep 2, 2020",277.40,277.40,277.40,277.40,250.89,-
"Sep 1, 2020",273.18,273.18,273.18,273.18,247.08,-
"Aug 31, 2020",271.13,271.13,271.13,271.13,245.22,-
"Aug 28, 2020",271.69,271.69,271.69,271.69,245.73,-
"Aug 27, 2020",269.86,269.86,269.86,269.86,244.08,-
"Aug 26, 2020",269.40,269.40,269.40,269.40,243.66,-
"Aug 25, 2020",266.67,266.67,266.67,266.67,241.19,-
"Aug 24, 2020",265.71,265.71,265.71,265.71,240.32,-
"Aug 21, 2020",263.04,263.04,263.04,263.04,237.91,-
"Aug 20, 2020",262.13,262.13,262.13,262.13,237.08,-
"Aug 19, 2020",261.29,261.29,261.29,261.29,236.32,-
"Aug 18, 2020",262.41,262.41,262.41,262.41,237.34,-
"Aug 17, 2020",261.77,261.77,261.77,261.77,236.76,-
"Aug 14, 2020",261.02,261.02,261.02,261.02,236.08,-
"Aug 13, 2020",261.07,261.07,261.07,261.07,236.13,-
"Aug 12, 2020",261.53,261.53,261.53,261.53,236.54,-
"Aug 11, 2020",257.93,257.93,257.93,257.93,233.29,-
